epoch,s1/adv,s1/d_loss,s1/g_loss,s1/recon,step
30,0.08064815402030945,1.939453125,0.6307719945907593,0.5501238107681274,78489
30,0.08405861258506775,1.84765625,0.5288008451461792,0.44474220275878906,78499
30,0.08196447044610977,1.978515625,0.49440357089042664,0.41243910789489746,78509
30,0.08623375743627548,1.837890625,0.5490341186523438,0.46280038356781006,78519
30,0.08648228645324707,1.87109375,0.5024452209472656,0.41596293449401855,78529
30,0.07313518226146698,1.96484375,0.4782003164291382,0.40506511926651,78539
30,0.07960952818393707,1.8828125,0.5203096866607666,0.4407001733779907,78549
30,0.08367954939603806,1.8857421875,0.4129292368888855,0.32924968004226685,78559
30,0.0885004773736,1.7421875,0.5467925071716309,0.45829203724861145,78569
30,0.09033486247062683,1.80078125,0.5303533673286438,0.44001850485801697,78579
30,0.0820591077208519,1.90625,0.5248487591743469,0.4427896738052368,78589
30,0.08343882858753204,1.90234375,0.4197518229484558,0.33631300926208496,78599
30,0.08097101747989655,1.875,0.6519094109535217,0.5709384083747864,78609
30,0.07969808578491211,1.916015625,0.47253039479255676,0.39283230900764465,78619
30,0.07748096436262131,1.8046875,0.5593655705451965,0.48188459873199463,78629
30,0.07739458978176117,1.859375,0.4451526999473572,0.3677580952644348,78639
30,0.07805538177490234,1.857421875,0.46102115511894226,0.3829657733440399,78649
30,0.07889369875192642,1.84765625,0.3790961802005768,0.30020248889923096,78659
30,0.08166678249835968,1.92578125,0.5353325009346008,0.45366573333740234,78669
30,0.08937876671552658,1.90625,0.6454294323921204,0.5560506582260132,78679
30,0.07870309799909592,1.798828125,0.5295080542564392,0.4508049488067627,78689
30,0.08098933100700378,1.89453125,0.6625384092330933,0.5815491080284119,78699
30,0.07871595025062561,1.794921875,0.5519036054611206,0.473187655210495,78709
30,0.07730115205049515,1.8935546875,0.5157657861709595,0.4384646415710449,78719
30,0.0835929661989212,1.873046875,0.503800630569458,0.420207679271698,78729
30,0.07928118109703064,1.921875,0.5345393419265747,0.45525816082954407,78739
